edad,antiguedad_anios,nivel_educacional,area,satisfaccion,renuncia
53,1.0,postgrado,Soporte,3.1,1
60,4.2,postgrado,TI,1.6,1
48,9.3,profesional,TI,5.8,0
28,5.4,tecnico,Soporte,9.9,0
32,5.3,tecnico,Ventas,7.6,1
25,1.4,tecnico,TI,3.9,1
25,0.0,profesional,Ventas,8.4,1
39,8.1,tecnico,Ventas,7.9,0
22,0.9,tecnico,Ventas,3.5,1
36,6.3,profesional,Ventas,1.1,1
31,9.1,tecnico,TI,2.1,1
20,2.1,profesional,TI,8.9,0
36,6.7,postgrado,Ventas,8.5,0
22,0.8,profesional,TI,3.7,1
45,6.0,profesional,Ventas,3.6,0
34,1.6,profesional,Ventas,8.1,0
55,7.4,profesional,Ventas,9.4,0
51,3.0,tecnico,Soporte,8.0,0
51,4.6,postgrado,Recursos Humanos,6.5,0
23,6.0,tecnico,TI,3.2,0
37,1.7,tecnico,TI,5.7,0
38,7.4,profesional,Ventas,3.1,1
54,3.0,tecnico,Soporte,8.3,0
59,6.6,tecnico,Soporte,4.5,0
33,1.6,tecnico,TI,8.5,1
52,6.9,tecnico,Ventas,4.4,0
33,1.3,tecnico,TI,8.4,0
53,4.3,tecnico,Ventas,4.0,1
23,2.5,profesional,Ventas,5.0,0
43,7.5,postgrado,Recursos Humanos,6.5,0
48,2.6,tecnico,Ventas,1.6,1
38,8.8,postgrado,Recursos Humanos,9.5,0
25,8.9,tecnico,TI,6.2,0
52,2.0,tecnico,TI,5.6,0
59,6.1,tecnico,Soporte,8.6,0
38,0.9,profesional,Recursos Humanos,8.8,0
20,3.9,profesional,TI,5.7,0
24,7.1,profesional,Recursos Humanos,9.3,0
46,6.6,profesional,TI,1.6,1
35,6.2,profesional,Recursos Humanos,2.0,0
25,2.8,profesional,Recursos Humanos,6.4,0
59,3.8,postgrado,Ventas,4.2,1
32,1.0,tecnico,TI,5.2,0
54,7.2,tecnico,Soporte,4.0,1
38,5.0,profesional,Ventas,4.6,1
31,7.1,profesional,Soporte,8.4,0
35,2.5,tecnico,Recursos Humanos,6.3,0
29,3.2,tecnico,Ventas,10.0,1
44,3.3,profesional,Recursos Humanos,8.1,0
39,0.3,profesional,TI,3.5,0
50,3.4,tecnico,TI,3.4,0
23,8.0,postgrado,Soporte,4.0,1
42,9.0,profesional,TI,8.6,0
21,5.2,profesional,Soporte,1.2,0
41,4.6,profesional,Recursos Humanos,3.1,0
56,0.3,postgrado,Ventas,9.1,1
27,8.8,tecnico,TI,6.8,0
26,0.1,tecnico,Recursos Humanos,3.0,1
33,9.4,profesional,Ventas,3.0,1
22,4.9,profesional,Recursos Humanos,8.8,0
35,3.4,tecnico,Soporte,9.0,0
38,9.2,postgrado,Recursos Humanos,3.3,1
37,0.2,profesional,Soporte,4.8,1
35,5.8,tecnico,Soporte,8.5,0
27,5.5,tecnico,TI,7.9,0
52,2.2,tecnico,Soporte,8.3,0
31,4.3,profesional,Soporte,5.7,0
30,6.5,postgrado,Recursos Humanos,9.2,0
24,7.3,profesional,Soporte,3.9,0
46,0.0,postgrado,Soporte,2.4,1
31,9.4,postgrado,Recursos Humanos,7.4,0
36,1.6,profesional,Ventas,5.9,1
25,2.3,profesional,TI,8.7,0
52,2.6,profesional,Recursos Humanos,1.7,1
24,0.4,profesional,Soporte,8.6,0
47,1.2,tecnico,Recursos Humanos,3.6,1
33,9.9,profesional,Ventas,6.9,1
24,3.2,tecnico,Recursos Humanos,1.4,0
52,1.2,postgrado,Recursos Humanos,6.5,1
60,1.1,postgrado,Recursos Humanos,7.5,0
38,7.2,tecnico,Recursos Humanos,4.3,1
41,8.5,tecnico,Soporte,2.9,1
24,2.6,profesional,Recursos Humanos,5.8,0
21,0.2,profesional,Ventas,8.5,0
49,2.2,tecnico,Recursos Humanos,3.9,1
58,0.6,profesional,Recursos Humanos,3.3,1
23,1.0,tecnico,Soporte,3.5,1
52,4.3,tecnico,Soporte,9.5,1
32,2.3,tecnico,Recursos Humanos,4.2,1
39,5.2,tecnico,Soporte,1.0,0
26,2.5,profesional,Soporte,8.0,0
34,9.4,postgrado,Recursos Humanos,7.3,0
42,9.1,profesional,Soporte,2.2,0
33,5.7,profesional,TI,9.9,0
42,3.5,tecnico,TI,6.5,0
38,3.8,profesional,TI,5.5,0
48,4.1,tecnico,Soporte,4.4,0
39,7.3,profesional,TI,9.1,0
48,4.5,postgrado,Ventas,3.2,1
43,8.6,tecnico,TI,3.6,1
37,9.4,profesional,Ventas,2.1,1
29,3.4,tecnico,Soporte,7.8,0
60,5.6,tecnico,TI,6.4,0
27,1.0,tecnico,Ventas,6.5,1
45,2.0,tecnico,Soporte,3.0,0
48,4.1,tecnico,TI,6.9,0
29,2.1,tecnico,Recursos Humanos,7.9,0
36,8.8,profesional,TI,4.2,1
21,1.6,tecnico,TI,8.2,0
25,4.6,profesional,TI,4.1,0
24,6.1,postgrado,Recursos Humanos,7.8,0
47,6.9,profesional,Ventas,1.3,0
60,3.8,tecnico,Ventas,6.0,1
24,8.7,tecnico,Recursos Humanos,9.7,1
37,5.7,postgrado,TI,9.8,0
45,4.4,profesional,TI,3.5,1
39,0.7,profesional,TI,5.0,0
60,4.6,tecnico,Ventas,1.6,0
46,8.2,profesional,Ventas,8.9,0
31,6.1,tecnico,Recursos Humanos,6.1,0
26,8.3,postgrado,Soporte,4.5,1
22,4.9,postgrado,Recursos Humanos,2.0,0
29,1.2,tecnico,Ventas,9.5,1
53,0.1,profesional,TI,5.8,0
44,3.0,tecnico,TI,3.5,1
54,7.0,profesional,TI,4.2,1
35,7.9,postgrado,TI,3.4,1
21,3.0,profesional,Soporte,6.4,0
43,5.0,tecnico,Recursos Humanos,9.4,0
29,4.2,tecnico,Recursos Humanos,8.7,0
57,4.1,postgrado,Ventas,5.1,0
41,2.3,profesional,Recursos Humanos,8.4,0
45,1.4,profesional,Soporte,4.8,1
58,2.0,tecnico,Soporte,3.3,0
46,0.6,tecnico,Soporte,9.9,0
48,2.0,postgrado,TI,3.7,1
57,0.1,profesional,Ventas,3.9,1
39,6.3,profesional,Soporte,9.9,0
46,3.2,profesional,Recursos Humanos,2.2,1
60,9.7,profesional,Recursos Humanos,7.8,0
39,1.9,tecnico,Recursos Humanos,9.4,1
38,3.5,tecnico,Soporte,5.6,0
39,3.6,profesional,Soporte,1.0,1
54,0.1,profesional,Recursos Humanos,4.4,0
21,8.4,profesional,Soporte,2.0,0
49,0.3,postgrado,Recursos Humanos,4.7,0
53,9.4,tecnico,TI,8.1,0
41,8.9,tecnico,Soporte,4.9,1
22,5.4,postgrado,TI,4.9,0
25,5.4,profesional,TI,6.0,0
34,6.5,profesional,Soporte,6.2,0
46,3.9,profesional,Recursos Humanos,8.7,0
29,6.5,profesional,Ventas,3.8,1
28,0.4,tecnico,TI,8.4,0
52,0.5,profesional,Soporte,6.1,0
51,4.6,postgrado,TI,3.7,1
25,5.5,profesional,Recursos Humanos,3.7,0
60,8.9,profesional,Soporte,4.3,0
55,1.0,tecnico,Ventas,6.6,1
21,8.2,tecnico,Soporte,3.1,0
48,2.1,tecnico,TI,9.3,0
23,3.9,tecnico,Soporte,6.2,0
20,3.2,postgrado,Soporte,9.3,0
38,4.0,profesional,TI,1.4,1
45,1.5,profesional,Ventas,4.1,1
44,5.0,profesional,Recursos Humanos,1.2,0
29,8.0,tecnico,Soporte,3.5,0
34,4.4,postgrado,Ventas,8.8,1
41,4.9,tecnico,Recursos Humanos,1.3,0
40,8.5,tecnico,TI,4.9,0
41,7.1,profesional,Ventas,2.1,1
55,4.9,postgrado,Ventas,4.8,1
53,2.6,postgrado,Soporte,8.5,0
49,8.8,tecnico,TI,6.6,0
44,5.8,postgrado,Soporte,7.6,0
47,2.2,tecnico,TI,4.1,1
20,2.7,tecnico,Recursos Humanos,9.5,0
23,8.0,postgrado,Soporte,7.4,0
26,0.4,postgrado,TI,4.8,0
28,9.9,profesional,TI,4.8,0
55,1.3,profesional,Ventas,9.3,1
38,8.0,postgrado,Soporte,6.2,0
20,3.9,profesional,Soporte,7.4,0
29,4.9,postgrado,Recursos Humanos,4.8,1
55,8.8,profesional,TI,3.0,0
28,4.1,postgrado,Ventas,7.5,0
51,5.4,postgrado,TI,6.5,0
51,0.5,tecnico,TI,5.5,0
25,0.0,postgrado,TI,6.6,0
57,2.4,profesional,Soporte,2.9,0
36,6.8,tecnico,TI,8.1,0
29,1.2,profesional,Recursos Humanos,9.5,1
46,1.1,tecnico,Ventas,9.0,1
54,4.1,profesional,Ventas,3.9,0
40,6.5,postgrado,TI,4.7,1
44,7.1,tecnico,Ventas,8.3,1
47,1.8,profesional,TI,6.4,1
34,0.8,postgrado,Soporte,5.9,0
23,9.4,profesional,Ventas,9.3,1
48,2.6,tecnico,Soporte,5.8,0
28,8.5,profesional,Soporte,5.6,0
46,8.6,profesional,Recursos Humanos,1.4,0
45,7.7,profesional,Recursos Humanos,1.6,0
38,1.7,postgrado,Ventas,1.1,1
47,8.2,profesional,TI,9.2,0
36,7.7,postgrado,TI,4.7,0
60,6.0,profesional,TI,5.2,0
39,3.4,tecnico,TI,8.6,0
59,2.6,profesional,Recursos Humanos,6.5,0
58,1.2,profesional,TI,6.5,0
42,5.1,profesional,TI,3.7,0
51,5.9,tecnico,Soporte,8.5,0
52,3.6,tecnico,TI,2.5,0
24,4.8,tecnico,TI,1.5,1
53,3.6,tecnico,Recursos Humanos,2.7,0
59,6.4,profesional,Ventas,3.4,1
30,9.0,tecnico,Soporte,3.5,0
22,1.6,profesional,Soporte,7.0,0
52,3.8,tecnico,Ventas,3.0,0
30,1.4,tecnico,Soporte,7.1,0
35,6.2,profesional,TI,1.8,1
37,7.3,tecnico,TI,2.3,1
49,9.3,postgrado,Ventas,5.6,0
29,2.8,tecnico,Recursos Humanos,9.3,1
37,9.5,profesional,Recursos Humanos,8.7,0
57,0.6,postgrado,Soporte,9.7,0
38,6.0,profesional,Recursos Humanos,6.9,0
55,0.6,tecnico,Recursos Humanos,7.1,0
32,8.9,profesional,Recursos Humanos,6.6,0
22,5.3,profesional,Recursos Humanos,6.6,0
29,6.7,postgrado,Recursos Humanos,2.3,1
57,8.3,postgrado,Recursos Humanos,5.9,0
20,1.5,tecnico,Recursos Humanos,4.5,1
46,0.4,postgrado,Soporte,5.0,1
27,8.8,tecnico,TI,5.7,0
36,3.1,tecnico,Recursos Humanos,2.2,0
28,1.3,postgrado,TI,4.2,1
25,4.7,tecnico,Ventas,1.6,1
44,6.0,tecnico,TI,9.8,0
58,0.3,tecnico,Ventas,2.1,1
47,2.7,profesional,Soporte,3.3,0
52,0.3,profesional,TI,9.0,0
56,4.2,profesional,Ventas,5.3,1
28,9.0,tecnico,TI,2.2,1
37,9.8,profesional,Soporte,4.5,0
40,6.4,postgrado,TI,2.0,0
21,1.6,postgrado,Ventas,2.8,1
57,9.1,tecnico,Recursos Humanos,1.5,0
59,5.2,postgrado,Recursos Humanos,4.9,0
55,1.5,profesional,Recursos Humanos,8.3,1
56,9.2,tecnico,Soporte,6.3,0
34,7.6,tecnico,Recursos Humanos,6.5,0
47,7.3,tecnico,Soporte,2.8,0
37,7.1,profesional,Recursos Humanos,4.1,0
53,2.0,tecnico,Soporte,8.6,0
41,2.1,profesional,Soporte,1.8,0
30,6.9,tecnico,TI,8.7,0
32,2.2,postgrado,Recursos Humanos,5.4,0
23,4.4,tecnico,TI,8.5,0
41,7.8,postgrado,Ventas,3.9,0
26,7.8,postgrado,Recursos Humanos,4.0,0
43,4.5,tecnico,Recursos Humanos,7.8,0
23,7.9,profesional,Recursos Humanos,8.1,0
47,8.4,tecnico,Recursos Humanos,3.1,1
34,6.5,postgrado,TI,9.8,0
20,2.3,profesional,TI,1.8,0
22,2.7,tecnico,Soporte,1.6,1
33,3.1,tecnico,TI,6.4,0
57,1.2,tecnico,Soporte,7.5,0
20,2.7,postgrado,Ventas,9.6,0
57,2.1,profesional,TI,4.6,1
57,4.6,postgrado,Soporte,1.2,0
40,9.1,tecnico,Recursos Humanos,6.4,0
48,1.0,tecnico,Ventas,3.6,1
24,7.2,postgrado,Soporte,4.9,1
29,6.9,tecnico,Ventas,5.4,0
47,1.0,postgrado,Recursos Humanos,1.6,0
40,9.2,tecnico,Recursos Humanos,5.4,0
26,5.7,tecnico,Soporte,4.8,1
22,3.6,profesional,Soporte,7.4,0
39,7.6,postgrado,Recursos Humanos,6.8,0
38,2.6,postgrado,Soporte,2.7,0
54,6.9,tecnico,Recursos Humanos,2.9,0
23,0.4,tecnico,TI,3.3,0
24,8.4,profesional,Soporte,2.6,0
20,4.5,profesional,Ventas,6.9,0
23,6.4,profesional,Recursos Humanos,9.9,0
31,2.2,tecnico,TI,6.9,0
46,6.8,postgrado,Soporte,6.5,0
42,7.7,profesional,Recursos Humanos,4.7,0
44,4.7,postgrado,TI,3.8,1
40,6.2,profesional,Soporte,9.2,0
43,4.6,profesional,Recursos Humanos,9.7,0
44,8.9,postgrado,Recursos Humanos,5.5,0
51,5.0,profesional,Recursos Humanos,3.6,0
51,8.4,postgrado,Soporte,7.9,0
24,8.0,postgrado,TI,2.2,0
55,4.1,profesional,Recursos Humanos,7.9,0
58,2.3,profesional,TI,8.4,0
35,4.1,tecnico,TI,2.1,0
52,8.3,tecnico,Ventas,9.8,0
40,2.3,tecnico,TI,9.9,0
28,5.2,tecnico,TI,9.4,0
25,8.1,tecnico,TI,5.5,0
54,3.5,tecnico,TI,3.2,0
58,6.4,tecnico,TI,6.2,0
41,2.5,profesional,Soporte,4.8,0
60,1.1,tecnico,Ventas,2.9,1
24,7.9,tecnico,Recursos Humanos,4.8,1
42,1.0,profesional,Ventas,7.0,0
36,2.7,profesional,Ventas,1.6,1
31,8.6,profesional,Recursos Humanos,4.0,1
42,3.5,profesional,TI,1.2,0
35,9.7,postgrado,Recursos Humanos,7.7,0
22,9.8,profesional,TI,6.8,0
49,2.7,profesional,Recursos Humanos,1.6,1
41,0.4,postgrado,Soporte,9.7,0
28,7.1,postgrado,Ventas,1.2,1
48,4.5,profesional,TI,6.3,0
56,1.0,profesional,Ventas,8.0,1
42,7.1,tecnico,TI,8.1,0
32,0.3,profesional,Recursos Humanos,1.3,0
51,8.7,postgrado,Recursos Humanos,9.2,0
42,1.4,profesional,Recursos Humanos,9.3,0
36,1.3,postgrado,Soporte,6.1,0
59,1.8,profesional,Recursos Humanos,5.3,0
40,9.6,postgrado,Recursos Humanos,1.4,1
21,6.9,profesional,Soporte,6.1,0
56,8.0,tecnico,Ventas,4.7,1
25,4.0,profesional,Ventas,8.0,1
37,3.4,tecnico,TI,4.6,0
49,2.3,tecnico,Ventas,7.2,0
41,4.8,postgrado,TI,1.9,1
52,5.5,tecnico,TI,2.2,1
49,6.3,profesional,Ventas,2.3,0
36,2.6,tecnico,Ventas,1.4,1
51,9.5,tecnico,Soporte,5.9,0
33,1.7,postgrado,TI,8.1,0
29,9.7,tecnico,Ventas,6.5,0
55,0.1,profesional,Ventas,6.2,1
53,4.8,profesional,Soporte,7.1,0
28,3.3,profesional,Ventas,4.1,1
47,4.5,postgrado,Recursos Humanos,4.3,0
30,5.7,profesional,Recursos Humanos,3.8,1
33,4.4,profesional,TI,7.4,0
58,4.1,postgrado,Soporte,2.5,1
38,7.3,tecnico,Ventas,1.1,1
34,6.9,profesional,TI,6.4,0
47,8.3,postgrado,Ventas,9.5,0
43,2.5,profesional,Recursos Humanos,6.5,0
27,6.1,postgrado,Ventas,8.0,0
28,5.9,profesional,Ventas,7.1,0
52,3.7,postgrado,Ventas,5.5,0
52,4.9,postgrado,Recursos Humanos,7.5,0
38,3.1,tecnico,Recursos Humanos,8.4,0
22,1.4,tecnico,Soporte,3.0,0
29,2.1,profesional,Recursos Humanos,4.0,0
59,1.1,profesional,TI,3.0,1
20,6.8,tecnico,Ventas,5.1,1
48,6.6,tecnico,Recursos Humanos,9.0,1
53,9.5,tecnico,TI,4.1,0
32,7.3,postgrado,Recursos Humanos,4.4,0
20,0.5,profesional,Ventas,8.7,1
53,8.8,profesional,TI,5.6,0
48,8.6,tecnico,Recursos Humanos,5.8,1
32,4.4,tecnico,Recursos Humanos,8.7,0
48,5.9,tecnico,TI,5.4,0
58,9.8,tecnico,Soporte,7.1,0
43,5.3,postgrado,TI,1.8,1
45,9.1,postgrado,TI,2.6,0
36,0.8,tecnico,TI,4.6,1
26,1.9,tecnico,TI,5.5,1
32,4.4,tecnico,Recursos Humanos,9.7,0
24,5.8,profesional,TI,9.7,0
45,8.2,tecnico,TI,8.7,0
22,9.9,tecnico,Ventas,3.8,1
26,3.9,tecnico,Recursos Humanos,9.7,0
58,0.5,profesional,Ventas,7.2,1
20,8.0,profesional,Recursos Humanos,4.5,1
36,6.0,profesional,Soporte,7.3,0
44,2.0,tecnico,Soporte,1.1,1
22,4.9,postgrado,Recursos Humanos,2.3,0
34,7.4,postgrado,Soporte,8.5,0
48,7.7,tecnico,Soporte,6.8,0
51,5.0,tecnico,Recursos Humanos,4.3,0
45,3.1,profesional,TI,5.5,0
35,9.7,tecnico,Ventas,9.1,0
44,6.6,profesional,Recursos Humanos,6.7,0
47,4.1,profesional,Recursos Humanos,4.6,0
28,2.8,profesional,Recursos Humanos,2.1,0
20,7.3,tecnico,Ventas,3.6,1
48,2.4,profesional,Recursos Humanos,9.8,0
41,1.7,postgrado,Ventas,4.9,1
35,5.3,tecnico,Ventas,5.2,1
60,2.9,profesional,Soporte,5.5,0
60,6.3,tecnico,TI,9.0,0
26,1.2,tecnico,Soporte,6.4,0
33,6.5,profesional,Recursos Humanos,7.2,0
48,2.8,tecnico,Recursos Humanos,4.5,0
38,0.0,tecnico,Ventas,1.3,1
38,1.3,tecnico,Soporte,9.4,1
21,9.3,profesional,Ventas,9.5,0
60,8.7,profesional,Soporte,9.5,0
34,2.3,tecnico,Soporte,9.5,0
22,7.8,profesional,Soporte,8.3,0
30,6.1,tecnico,Soporte,7.2,0
49,9.7,profesional,Soporte,8.6,0
59,3.7,profesional,TI,6.4,0
37,6.8,profesional,Recursos Humanos,2.2,0
21,0.6,postgrado,Soporte,4.5,0
51,4.0,postgrado,Soporte,9.7,0
27,9.6,tecnico,Ventas,4.2,0
41,5.4,postgrado,Recursos Humanos,8.8,0
25,2.9,tecnico,Recursos Humanos,1.8,0
31,1.2,postgrado,Recursos Humanos,4.0,1
59,7.0,tecnico,Soporte,4.2,0
55,6.4,tecnico,Ventas,1.5,1
34,3.7,tecnico,Recursos Humanos,2.1,1
47,9.5,tecnico,Ventas,2.7,1
37,0.2,profesional,TI,8.5,1
21,3.0,postgrado,TI,1.6,1
32,9.2,profesional,Ventas,3.7,1
34,3.2,profesional,Soporte,1.1,1
39,2.5,profesional,Recursos Humanos,7.3,0
48,5.3,tecnico,TI,6.6,0
48,8.2,tecnico,TI,6.8,0
22,1.0,tecnico,Ventas,4.4,1
38,9.4,tecnico,Soporte,2.9,1
22,8.0,tecnico,Ventas,7.5,1
33,1.8,tecnico,Ventas,8.3,0
59,7.1,tecnico,Ventas,2.2,0
23,3.8,tecnico,Ventas,5.4,0
30,4.0,postgrado,Ventas,3.2,1
50,7.8,tecnico,Soporte,2.5,0
51,9.6,profesional,Ventas,7.6,0
46,1.3,profesional,Soporte,5.8,0
49,4.2,profesional,Recursos Humanos,2.9,1
21,4.8,tecnico,Recursos Humanos,3.8,0
28,3.8,tecnico,Recursos Humanos,9.7,1
47,3.6,tecnico,Recursos Humanos,8.6,0
50,0.5,tecnico,TI,8.9,0
53,6.9,tecnico,Soporte,5.1,0
34,4.4,profesional,Recursos Humanos,6.6,0
44,1.9,profesional,TI,4.4,1
55,8.2,profesional,Soporte,1.7,0
27,8.0,profesional,TI,4.6,0
28,4.9,tecnico,TI,6.3,0
56,3.0,postgrado,Ventas,3.6,1
58,6.4,tecnico,TI,8.6,0
51,2.9,profesional,TI,2.4,1
36,2.4,profesional,Soporte,4.3,0
54,7.3,profesional,TI,2.1,0
56,0.4,tecnico,Ventas,4.6,1
38,0.9,profesional,Recursos Humanos,1.4,0
48,0.1,tecnico,Recursos Humanos,3.5,1
26,1.5,tecnico,Soporte,4.6,1
47,0.7,tecnico,Soporte,5.3,0
28,10.0,tecnico,TI,5.9,0
47,2.9,profesional,Soporte,3.5,0
25,1.5,postgrado,TI,5.7,0
48,2.4,tecnico,Soporte,5.6,0
36,9.4,postgrado,Recursos Humanos,3.8,0
35,5.2,postgrado,Recursos Humanos,8.5,0
42,3.6,postgrado,Recursos Humanos,5.9,0
50,8.7,postgrado,Recursos Humanos,4.0,1
22,3.9,tecnico,TI,9.5,0
40,3.4,tecnico,TI,8.6,1
45,2.1,profesional,TI,9.8,0
55,3.8,profesional,Recursos Humanos,7.2,0
56,3.2,postgrado,Ventas,4.4,1
41,6.8,postgrado,Recursos Humanos,3.5,1
31,2.9,profesional,Recursos Humanos,7.0,0
32,5.8,tecnico,Ventas,9.8,1
30,0.7,tecnico,Ventas,6.6,0
35,1.9,tecnico,Soporte,8.9,1
27,4.1,profesional,Recursos Humanos,4.0,0
59,9.4,profesional,Ventas,4.7,0
59,3.8,postgrado,Soporte,9.2,0
21,6.6,profesional,Ventas,7.8,0
49,2.6,postgrado,Ventas,9.8,0
49,1.3,profesional,Soporte,8.0,0
31,0.6,postgrado,Recursos Humanos,5.0,0
29,3.1,tecnico,Soporte,5.8,0
30,1.6,postgrado,Recursos Humanos,9.1,0
34,1.7,profesional,Ventas,6.0,1
35,7.6,tecnico,Soporte,3.3,0
36,0.2,tecnico,TI,4.9,1
45,5.6,postgrado,Ventas,5.6,0
21,3.8,tecnico,Soporte,1.9,0
31,5.1,profesional,Ventas,7.7,1
45,5.6,tecnico,Soporte,2.0,0
42,3.1,profesional,Recursos Humanos,4.6,0
37,3.0,postgrado,TI,8.2,0
51,7.3,tecnico,Ventas,5.2,1
57,8.7,profesional,TI,8.6,0
22,1.9,postgrado,Recursos Humanos,4.1,1
57,1.0,profesional,Soporte,9.6,0
22,9.0,postgrado,TI,2.9,1
49,3.5,profesional,Soporte,1.3,0
20,5.5,tecnico,Recursos Humanos,8.9,0
49,3.6,profesional,Ventas,7.8,0
51,1.3,profesional,Recursos Humanos,3.1,1
47,5.9,tecnico,TI,9.9,0
40,5.3,tecnico,TI,5.5,0
32,2.0,tecnico,TI,9.6,0
46,4.5,profesional,Soporte,5.5,0
55,8.0,postgrado,Ventas,5.2,0
26,5.9,tecnico,TI,5.0,0
41,1.0,profesional,TI,4.0,1
29,5.5,postgrado,TI,5.8,0
58,7.0,tecnico,Recursos Humanos,5.1,0
34,7.9,profesional,TI,1.3,0
34,6.3,postgrado,Recursos Humanos,3.3,1
23,1.5,postgrado,TI,2.9,0
51,7.1,tecnico,Recursos Humanos,8.8,0
42,6.8,tecnico,Soporte,6.4,0
25,0.2,tecnico,Soporte,7.9,0
43,4.1,profesional,Recursos Humanos,9.6,0
39,3.3,profesional,Ventas,6.8,0
56,6.7,profesional,Ventas,9.8,0
39,2.2,tecnico,Recursos Humanos,3.8,0
31,5.9,tecnico,Soporte,2.7,1
52,9.1,profesional,Recursos Humanos,4.6,1
47,8.0,profesional,Ventas,5.2,0
27,9.2,profesional,Recursos Humanos,9.1,0
20,9.8,profesional,Soporte,6.0,0
56,0.1,tecnico,Ventas,3.6,1
41,6.2,tecnico,Ventas,7.7,0
25,4.1,tecnico,TI,5.6,0
40,8.6,tecnico,TI,2.5,0
51,2.5,tecnico,Ventas,6.2,1
54,9.8,tecnico,Ventas,9.2,1
34,6.1,tecnico,Recursos Humanos,8.6,0
24,7.9,tecnico,Soporte,6.3,0
25,0.9,profesional,Ventas,4.4,1
44,1.8,tecnico,Soporte,1.8,1
59,7.6,profesional,Ventas,5.2,0
48,0.2,profesional,Soporte,7.8,0
26,8.2,profesional,TI,4.2,1
59,0.1,postgrado,Ventas,3.1,1
32,6.6,tecnico,Recursos Humanos,9.4,0
57,3.7,profesional,Soporte,8.4,0
37,6.1,postgrado,Ventas,6.7,0
21,7.0,postgrado,TI,2.2,0
27,3.4,tecnico,TI,2.3,0
30,1.1,tecnico,TI,1.9,0
52,0.7,tecnico,TI,6.5,0
57,5.9,profesional,Ventas,2.0,1
46,5.2,profesional,Recursos Humanos,8.6,0
39,7.4,tecnico,Soporte,9.9,0
31,5.1,profesional,Recursos Humanos,4.3,1
50,4.2,profesional,Soporte,5.1,0
46,4.0,profesional,Recursos Humanos,7.4,0
51,0.3,postgrado,Ventas,9.4,1
29,3.4,profesional,Ventas,9.0,0
22,9.8,tecnico,Soporte,1.5,0
46,8.7,profesional,Ventas,2.5,1
54,3.3,tecnico,Soporte,7.8,1
50,5.9,profesional,Recursos Humanos,7.2,0
34,8.5,postgrado,Ventas,2.2,0
35,4.4,postgrado,Ventas,5.5,0
32,0.2,profesional,Soporte,8.0,0
54,0.7,tecnico,Soporte,3.0,0
30,5.1,tecnico,Soporte,8.8,0
40,9.7,profesional,Soporte,1.5,1
30,6.9,tecnico,TI,8.0,0
49,0.7,profesional,Soporte,6.5,0
54,1.9,tecnico,TI,3.8,1
41,7.7,tecnico,Recursos Humanos,7.5,0
57,8.4,tecnico,Soporte,8.0,0
50,6.2,postgrado,TI,9.4,0
33,6.4,profesional,TI,4.3,0
43,0.3,tecnico,TI,7.2,0
51,8.3,tecnico,Ventas,6.4,1
55,7.9,profesional,TI,5.7,0
51,2.6,tecnico,Soporte,9.0,0
34,7.1,profesional,Soporte,1.0,0
54,2.1,postgrado,Soporte,3.5,1
22,0.4,profesional,TI,5.8,0
35,2.0,profesional,TI,2.6,0
24,1.8,profesional,Ventas,9.2,0
40,3.4,postgrado,Recursos Humanos,6.8,0
29,4.2,postgrado,Ventas,5.3,0
38,5.1,profesional,Soporte,8.3,0
44,4.8,tecnico,Soporte,5.1,0
23,2.7,profesional,Soporte,6.0,0
48,0.3,tecnico,Ventas,1.0,1
38,6.1,profesional,Soporte,4.3,0
21,4.0,profesional,Soporte,2.2,1
29,3.0,tecnico,Soporte,7.2,0
44,8.7,tecnico,TI,5.3,0
39,7.5,profesional,Recursos Humanos,3.7,0
38,8.6,postgrado,TI,5.2,0
42,4.9,profesional,TI,2.9,0
43,1.3,profesional,Recursos Humanos,9.3,0
30,7.0,tecnico,Recursos Humanos,1.5,0
53,2.1,profesional,Ventas,8.8,0
47,4.4,profesional,Recursos Humanos,5.6,0
24,0.7,profesional,Ventas,6.6,0
24,8.3,tecnico,Ventas,3.7,1
40,1.3,profesional,TI,9.7,0
31,9.0,tecnico,Soporte,3.5,1
23,8.6,tecnico,TI,6.3,0
39,4.6,postgrado,TI,9.9,0
57,7.4,tecnico,Recursos Humanos,8.9,0
44,6.2,tecnico,Recursos Humanos,5.8,0
33,8.0,profesional,Ventas,9.9,1
30,4.3,postgrado,Ventas,7.3,0
51,7.9,profesional,Ventas,2.9,1
30,4.6,profesional,Recursos Humanos,4.7,0
37,9.4,postgrado,Ventas,4.0,0
46,4.9,tecnico,Ventas,4.1,1
37,4.6,tecnico,Recursos Humanos,7.8,0
42,7.9,tecnico,Soporte,6.3,0
30,8.2,postgrado,TI,1.3,1
40,5.5,tecnico,Recursos Humanos,8.9,0
24,1.8,tecnico,Ventas,3.7,1
42,4.7,profesional,TI,10.0,0
60,9.7,profesional,Recursos Humanos,9.6,0
44,7.5,profesional,TI,9.5,0
60,8.1,profesional,TI,8.3,0
29,0.3,tecnico,Soporte,3.0,1
41,4.7,profesional,Ventas,5.8,1
38,6.5,profesional,Recursos Humanos,3.0,0
20,8.3,postgrado,Ventas,3.3,1
26,0.5,tecnico,Soporte,6.5,0
23,8.5,postgrado,Soporte,1.4,0
20,5.5,profesional,Recursos Humanos,9.7,0
34,2.0,tecnico,Recursos Humanos,9.3,0
59,3.2,profesional,Soporte,4.4,0
